Subj_405,100,1,50,3,120,1,60,3,-70,1,100,2,80,2,50,4,-10,3,110,2,120,2,40,4,90,1,55,3,45,4,90,2,-190,1,5,3,100,2,45,4,90,2,100,1,45,3,120,2,55,4,0,3,-1140,2,60,4,-120,1,45,3,40,4,80,2,55,4,10,3,120,1,50,4,110,2,-190,4,-10,3,100,2,-140,1,55,4,55,3,40,4,90,2,60,4,30,3,40,4,-260,1,45,4,-10,3,55,4,65,4,70,4,-1370,2,50,4,-205,4,45,3,110,1,60,4,120,2,45,3,55,4,-220,1,65,4,40,3,130,2,80,4,25,3,40,4,90,1,80,4,110,2,40,4,-15,3,90,2,65,4,-150,1,70,3,-10,3,-245,4,60,3,100,2,-80,1,60,4,65,4,40,3,75,4,120,2,60,4,-1630,2,65,4,55,3,110,2,110,1,-250,4,30,3,140,2,85,4,-210,1,Wood
Subj_406,100,1,120,1,-70,1,90,1,-190,1,100,1,-120,1,120,1,100,2,80,2,110,2,50,3,60,3,-10,3,50,4,40,4,45,4,45,4,55,3,120,2,-140,1,90,2,5,3,55,4,60,4,40,4,55,4,50,4,-190,4,45,3,0,3,100,2,90,2,120,2,-1140,2,55,4,40,4,60,4,40,4,45,4,55,4,65,4,70,4,50,4,-205,4,60,4,55,4,65,4,80,4,40,4,45,3,80,2,-260,1,80,4,40,4,65,4,-245,4,10,3,60,4,65,4,75,4,60,4,65,4,-250,4,85,4,45,4,55,4,70,4,110,2,100,2,90,2,55,4,-1370,2,70,4,80,4,65,4,70,4,-270,4,90,4,50,4,60,4,75,4,60,4,-10,3,55,3,30,3,-10,3,45,3,75,4,85,4,70,4,110,1,45,3,40,3,25,3,-15,3,70,3,-10,3,60,3,40,3,Wood
Subj_407,100,1,100,2,50,3,50,4,120,1,80,2,60,3,40,4,-70,1,110,2,-10,3,45,4,90,1,120,2,55,3,45,4,-190,1,90,2,5,3,55,4,100,2,45,3,60,4,0,3,90,2,40,4,120,2,55,4,-1140,2,50,4,80,2,-190,4,110,2,55,4,100,2,40,4,90,2,60,4,-1370,2,40,4,120,2,45,4,130,2,55,4,110,2,65,4,90,2,70,4,100,2,120,2,50,4,100,1,-120,1,-205,4,-1630,2,45,3,60,4,10,3,-10,3,55,4,65,4,110,2,80,4,40,4,140,2,55,3,80,4,40,4,30,3,130,2,100,2,110,2,120,2,-10,3,120,2,45,3,45,3,65,4,-245,4,60,4,65,4,75,4,60,4,65,4,-250,4,140,2,110,2,130,2,-1860,2,120,1,-140,1,40,3,25,3,85,4,45,4,55,4,70,4,55,4,70,4,80,4,Wood
Subj_408,100,1,100,2,50,3,50,4,120,1,80,2,60,3,40,4,-70,1,110,2,-10,3,90,1,120,2,90,2,-190,1,100,2,90,2,120,2,-1140,2,55,3,45,4,80,2,110,2,100,2,90,2,-1370,2,120,2,130,2,110,2,90,2,100,2,100,1,-120,1,120,2,-1630,2,5,3,45,4,55,4,60,4,40,4,55,4,110,2,140,2,130,2,100,2,110,2,120,1,-140,1,-260,1,120,2,120,2,45,3,0,3,50,4,-190,4,110,1,-220,1,140,2,110,2,130,2,-1860,2,90,1,-150,1,55,4,40,4,60,4,40,4,45,4,55,4,65,4,70,4,50,4,-205,4,45,3,10,3,60,4,55,4,65,4,80,4,40,4,80,4,40,4,-80,1,120,2,110,2,130,2,150,2,110,2,65,4,-245,4,60,4,65,4,75,4,60,4,65,4,-250,4,110,1,-210,1,150,2,120,2,Wood
Subj_409,100,1,120,1,-70,1,100,2,80,2,50,3,60,3,50,4,40,4,110,2,120,2,-10,3,45,4,45,4,90,2,100,2,55,4,60,4,90,1,-190,1,90,2,120,2,40,4,55,4,-1140,2,55,3,5,3,50,4,-190,4,100,1,55,4,80,2,110,2,40,4,60,4,40,4,45,4,-120,1,100,2,90,2,-1370,2,45,3,0,3,45,3,10,3,55,4,120,1,-10,3,120,2,65,4,130,2,55,3,70,4,-140,1,-260,1,110,2,90,2,100,2,30,3,50,4,110,1,120,2,-10,3,-205,4,-1630,2,45,3,45,3,40,3,25,3,60,4,55,4,65,4,80,4,40,4,80,4,40,4,65,4,-245,4,60,4,65,4,75,4,60,4,65,4,-220,1,90,1,-150,1,110,2,140,2,130,2,100,2,110,2,120,2,120,2,-15,3,70,3,-10,3,140,2,110,2,130,2,-1860,2,Wood
Subj_410,100,1,50,4,120,1,50,3,-70,1,100,2,80,2,110,2,120,2,90,2,60,3,100,2,90,1,40,4,90,2,-190,1,100,1,-120,1,120,2,-1140,2,80,2,110,2,45,4,-10,3,120,1,100,2,45,4,90,2,55,3,-140,1,55,4,60,4,40,4,55,4,50,4,-190,4,55,4,40,4,-1370,2,5,3,45,3,0,3,60,4,40,4,45,4,55,4,65,4,70,4,50,4,-205,4,45,3,10,3,-260,1,-10,3,120,2,130,2,110,2,90,2,100,2,120,2,-1630,2,110,2,140,2,130,2,100,2,55,3,30,3,60,4,55,4,110,2,120,2,110,1,-220,1,120,2,140,2,110,2,130,2,-1860,2,65,4,80,4,40,4,80,4,40,4,-10,3,65,4,-245,4,90,1,120,2,-150,1,110,2,130,2,150,2,-80,1,110,2,45,3,150,2,45,3,120,2,40,3,25,3,Wood
Subj_411,50,3,100,2,60,3,80,2,50,4,-10,3,110,2,100,1,55,3,40,4,120,2,120,1,5,3,90,2,100,2,45,4,45,4,45,3,0,3,-70,1,90,2,45,3,10,3,55,4,60,4,40,4,55,4,50,4,-190,4,-10,3,55,3,30,3,-10,3,90,1,-190,1,120,2,-1140,2,45,3,45,3,40,3,25,3,55,4,40,4,60,4,40,4,45,4,55,4,65,4,70,4,50,4,-205,4,-15,3,70,3,-10,3,60,3,40,3,55,3,30,3,80,2,110,2,100,1,-120,1,60,4,55,4,15,3,10,3,100,2,120,1,-140,1,90,2,-1370,2,55,3,40,3,65,4,80,4,40,4,80,4,-35,3,-260,1,110,1,-220,1,40,4,65,4,-245,4,60,4,65,4,75,4,60,4,30,3,120,2,130,2,90,1,-150,1,110,2,90,2,100,2,120,2,-1630,2,110,2,140,2,Wood
Subj_412,50,4,50,3,100,2,80,2,100,1,110,2,60,3,120,1,-70,1,40,4,-10,3,90,1,120,2,90,2,-190,1,45,4,100,2,55,3,100,1,90,2,5,3,45,4,120,2,-120,1,45,3,55,4,60,4,40,4,-1140,2,55,4,50,4,-190,4,0,3,120,1,80,2,45,3,-140,1,110,2,55,4,10,3,40,4,-260,1,100,2,60,4,-10,3,40,4,110,1,55,3,45,4,30,3,-10,3,55,4,65,4,70,4,50,4,-205,4,60,4,55,4,65,4,80,4,40,4,90,2,-1370,2,-220,1,80,4,40,4,65,4,45,3,45,3,40,3,25,3,-245,4,120,2,90,1,60,4,65,4,75,4,60,4,-150,1,-80,1,130,2,110,2,90,2,65,4,-250,4,85,4,-15,3,70,3,-10,3,100,2,120,2,45,4,55,4,70,4,60,3,40,3,55,4,70,4,80,4,110,1,Wood
Subj_413,50,3,100,2,100,1,50,4,120,1,80,2,-70,1,60,3,40,4,110,2,120,2,90,2,100,2,90,2,120,2,-1140,2,90,1,-190,1,-10,3,45,4,45,4,55,4,60,4,40,4,55,4,50,4,-190,4,100,1,80,2,55,3,55,4,-120,1,110,2,100,2,90,2,-1370,2,5,3,40,4,60,4,40,4,45,4,55,4,65,4,70,4,50,4,-205,4,60,4,55,4,65,4,80,4,40,4,80,4,40,4,65,4,-245,4,120,1,-140,1,120,2,130,2,110,2,90,2,100,2,120,2,-1630,2,45,3,0,3,45,3,10,3,-260,1,-10,3,55,3,30,3,60,4,65,4,75,4,60,4,65,4,-250,4,85,4,45,4,55,4,70,4,55,4,70,4,80,4,65,4,70,4,-270,4,110,2,140,2,130,2,100,2,110,2,120,2,120,2,140,2,110,2,130,2,-1860,2,110,1,Wood
Subj_414,100,1,120,1,-70,1,90,1,-190,1,100,1,100,2,80,2,50,3,60,3,50,4,40,4,-120,1,110,2,120,1,45,4,45,4,-10,3,55,3,5,3,55,4,-140,1,120,2,-260,1,60,4,40,4,45,3,0,3,90,2,100,2,110,1,55,4,45,3,90,2,-220,1,90,1,-150,1,50,4,10,3,-10,3,55,3,30,3,-10,3,45,3,45,3,40,3,25,3,-15,3,70,3,-10,3,60,3,40,3,55,3,30,3,15,3,10,3,55,3,40,3,-35,3,30,3,40,3,75,3,30,3,35,3,45,3,65,3,-20,3,50,3,-5,3,10,3,45,3,80,3,35,3,40,3,50,3,45,3,-15,3,55,3,0,3,15,3,50,3,60,3,-190,4,40,3,45,3,55,3,50,3,-10,3,60,3,5,3,20,3,120,2,-1140,2,80,2,-80,1,110,2,100,2,90,2,-1370,2,55,4,Wood
Subj_415,100,2,50,3,50,4,100,1,80,2,60,3,40,4,120,1,110,2,-70,1,120,2,-10,3,45,4,90,1,-190,1,100,1,90,2,55,3,100,2,45,4,-120,1,120,1,90,2,5,3,45,3,55,4,60,4,120,2,-1140,2,0,3,40,4,-140,1,80,2,110,2,100,2,45,3,55,4,10,3,90,2,-260,1,110,1,-1370,2,120,2,-10,3,50,4,-190,4,55,3,130,2,110,2,90,2,30,3,-220,1,100,2,120,2,-10,3,45,3,55,4,40,4,45,3,-1630,2,90,1,110,2,40,3,60,4,25,3,140,2,-150,1,130,2,-15,3,70,3,100,2,40,4,45,4,-10,3,110,2,60,3,55,4,120,2,40,3,65,4,120,2,55,3,70,4,140,2,-80,1,110,2,30,3,50,4,15,3,130,2,-205,4,60,4,-1860,2,120,2,10,3,110,2,110,1,55,4,130,2,55,3,Wood
Subj_416,100,1,50,4,40,4,50,3,120,1,100,2,80,2,-70,1,90,1,45,4,45,4,60,3,-10,3,110,2,120,2,55,4,60,4,40,4,90,2,100,2,90,2,55,4,50,4,120,2,-1140,2,-190,1,-190,4,55,3,5,3,55,4,40,4,60,4,40,4,45,4,55,4,80,2,110,2,100,2,90,2,-1370,2,120,2,130,2,110,2,90,2,100,2,65,4,70,4,50,4,-205,4,60,4,55,4,65,4,80,4,120,2,-1630,2,100,1,-120,1,120,1,45,3,0,3,45,3,40,4,110,2,140,2,10,3,130,2,100,2,110,2,120,2,120,2,140,2,110,2,130,2,-1860,2,120,2,110,2,130,2,150,2,110,2,-10,3,80,4,40,4,65,4,-245,4,60,4,65,4,75,4,60,4,65,4,-250,4,85,4,45,4,55,4,70,4,150,2,120,2,140,2,55,4,70,4,80,4,Wood
Subj_417,100,1,120,1,-70,1,100,2,80,2,50,3,60,3,50,4,40,4,-10,3,90,1,-190,1,100,1,-120,1,120,1,-140,1,-260,1,110,2,120,2,90,2,100,2,90,2,120,2,-1140,2,55,3,5,3,45,3,0,3,45,3,10,3,-10,3,45,4,45,4,55,4,60,4,40,4,55,4,50,4,-190,4,55,4,40,4,60,4,40,4,45,4,55,4,65,4,70,4,50,4,-205,4,60,4,55,4,65,4,80,4,40,4,80,4,40,4,65,4,-245,4,60,4,65,4,75,4,60,4,65,4,-250,4,85,4,45,4,55,4,70,4,55,4,70,4,80,4,65,4,70,4,-270,4,90,4,50,4,60,4,75,4,60,4,75,4,85,4,70,4,75,4,85,4,95,4,55,4,-310,4,80,4,65,4,55,3,30,3,-10,3,45,3,45,3,40,3,25,3,-15,3,70,3,-10,3,60,3,Wood
Subj_418,100,1,50,3,120,1,50,4,40,4,100,2,60,3,-70,1,80,2,110,2,45,4,-10,3,120,2,90,2,45,4,55,3,5,3,55,4,60,4,40,4,55,4,50,4,-190,4,45,3,0,3,100,2,90,2,120,2,-1140,2,45,3,10,3,55,4,40,4,60,4,40,4,-10,3,55,3,30,3,80,2,90,1,-190,1,100,1,-120,1,120,1,-140,1,-260,1,110,2,100,2,90,2,-10,3,45,3,45,3,40,3,25,3,-15,3,70,3,45,4,55,4,-10,3,60,3,-1370,2,40,3,110,1,-220,1,90,1,-150,1,120,2,130,2,55,3,30,3,65,4,70,4,15,3,10,3,110,2,90,2,-80,1,100,2,120,2,-1630,2,55,3,40,3,-35,3,30,3,50,4,-205,4,110,2,140,2,110,1,-210,1,130,2,100,2,40,3,75,3,30,3,35,3,60,4,55,4,45,3,110,2,Wood
Subj_419,100,2,80,2,110,2,120,2,90,2,100,2,90,2,120,2,-1140,2,80,2,110,2,100,2,90,2,-1370,2,120,2,130,2,110,2,90,2,100,1,50,3,50,4,40,4,60,3,100,2,120,1,120,2,-10,3,55,3,45,4,-1630,2,-70,1,90,1,-190,1,110,2,140,2,130,2,100,2,5,3,110,2,120,2,120,2,140,2,110,2,130,2,-1860,2,120,2,110,2,130,2,150,2,110,2,150,2,100,1,120,2,140,2,140,2,-120,1,150,2,130,2,120,2,140,2,-2090,2,120,1,45,3,45,4,55,4,60,4,40,4,55,4,50,4,-190,4,0,3,120,2,160,2,-140,1,130,2,150,2,150,2,160,2,140,2,130,2,150,2,170,2,130,2,-2330,2,-260,1,55,4,40,4,60,4,40,4,45,4,55,4,65,4,70,4,50,4,-205,4,140,2,160,2,45,3,10,3,-10,3,Wood
Subj_420,100,2,50,4,80,2,100,1,40,4,50,3,120,1,110,2,-70,1,45,4,120,2,60,3,90,1,45,4,-10,3,-190,1,90,2,55,3,55,4,100,1,100,2,5,3,-120,1,60,4,45,3,90,2,120,1,40,4,0,3,-140,1,55,4,-260,1,120,2,45,3,50,4,10,3,-190,4,-1140,2,110,1,80,2,-10,3,-220,1,55,4,55,3,110,2,40,4,90,1,100,2,30,3,-150,1,60,4,-10,3,40,4,90,2,45,4,-1370,2,45,3,-80,1,55,4,45,3,120,2,65,4,40,3,110,1,130,2,110,2,90,2,100,2,120,2,-1630,2,70,4,25,3,-210,1,110,2,-15,3,50,4,-20,1,70,3,140,2,130,2,100,2,110,2,120,2,120,2,-205,4,140,2,110,2,130,2,-1860,2,-130,1,120,2,-10,3,100,1,110,2,60,4,55,4,65,4,60,3,130,2,80,4,Wood
Subj_421,100,1,50,3,50,4,120,1,100,2,-70,1,60,3,80,2,40,4,-10,3,110,2,45,4,120,2,90,2,45,4,100,2,90,2,120,2,-1140,2,55,4,90,1,80,2,60,4,110,2,100,2,55,3,90,2,5,3,40,4,55,4,50,4,-190,4,-1370,2,45,3,120,2,130,2,-190,1,110,2,55,4,40,4,60,4,40,4,0,3,45,4,55,4,65,4,70,4,50,4,-205,4,90,2,100,2,45,3,10,3,100,1,60,4,55,4,65,4,80,4,-10,3,120,2,40,4,80,4,40,4,-1630,2,55,3,30,3,65,4,-245,4,-120,1,60,4,65,4,75,4,120,1,-10,3,110,2,140,2,60,4,65,4,-250,4,45,3,45,3,130,2,100,2,85,4,45,4,40,3,25,3,55,4,-15,3,70,4,55,4,70,4,80,4,65,4,70,3,70,4,-10,3,-270,4,110,2,120,2,Wood
Subj_422,50,3,60,3,-10,3,55,3,50,4,40,4,45,4,45,4,55,4,60,4,40,4,55,4,50,4,-190,4,55,4,100,1,120,1,-70,1,90,1,100,2,80,2,110,2,120,2,90,2,100,2,90,2,120,2,-1140,2,5,3,45,3,0,3,-190,1,40,4,60,4,40,4,45,4,55,4,65,4,70,4,50,4,-205,4,60,4,45,3,10,3,55,4,65,4,80,4,40,4,80,4,40,4,65,4,-245,4,60,4,65,4,-10,3,55,3,30,3,100,1,-120,1,75,4,60,4,65,4,-250,4,85,4,45,4,-10,3,45,3,45,3,40,3,25,3,-15,3,70,3,55,4,70,4,55,4,70,4,80,4,-10,3,60,3,40,3,55,3,30,3,15,3,10,3,55,3,40,3,-35,3,30,3,40,3,75,3,30,3,35,3,45,3,65,3,-20,3,65,4,70,4,-270,4,50,3,-5,3,Wood
Subj_423,100,1,120,1,-70,1,90,1,-190,1,100,2,80,2,110,2,120,2,90,2,100,2,90,2,120,2,-1140,2,50,3,60,3,-10,3,50,4,40,4,45,4,45,4,55,4,60,4,40,4,55,4,50,4,-190,4,55,3,5,3,80,2,110,2,100,1,-120,1,100,2,45,3,55,4,120,1,90,2,0,3,40,4,60,4,45,3,-1370,2,-140,1,120,2,10,3,40,4,45,4,55,4,65,4,70,4,50,4,-205,4,60,4,55,4,65,4,80,4,40,4,80,4,-10,3,55,3,30,3,-10,3,130,2,110,2,-260,1,110,1,-220,1,40,4,65,4,-245,4,45,3,45,3,90,2,100,2,120,2,-1630,2,60,4,65,4,75,4,60,4,65,4,-250,4,90,1,-150,1,-80,1,110,2,140,2,130,2,100,2,110,2,40,3,25,3,-15,3,85,4,45,4,55,4,70,4,55,4,70,4,Wood
Subj_424,100,2,100,1,50,3,80,2,60,3,120,1,-70,1,50,4,-10,3,55,3,110,2,90,1,-190,1,40,4,5,3,45,3,0,3,120,2,45,4,100,1,-120,1,120,1,-140,1,90,2,45,4,45,3,10,3,-10,3,55,3,100,2,90,2,-260,1,110,1,55,4,60,4,40,4,30,3,-10,3,120,2,-1140,2,-220,1,90,1,45,3,45,3,80,2,55,4,-150,1,-80,1,110,1,-210,1,50,4,-190,4,40,3,110,2,55,4,40,4,60,4,-20,1,100,2,90,2,25,3,-15,3,40,4,-130,1,-1370,2,120,2,130,2,70,3,45,4,55,4,65,4,70,4,50,4,-10,3,60,3,40,3,110,2,100,1,-205,4,55,3,60,4,30,3,15,3,10,3,90,2,100,2,120,2,-1630,2,55,3,40,3,55,4,-130,1,110,2,140,2,-35,3,130,2,-160,1,65,4,80,4,40,4,Wood
Subj_425,50,3,60,3,50,4,40,4,-10,3,45,4,45,4,100,1,120,1,100,2,-70,1,80,2,110,2,55,4,90,1,55,3,60,4,-190,1,5,3,40,4,120,2,55,4,90,2,50,4,-190,4,100,2,90,2,120,2,-1140,2,45,3,0,3,45,3,55,4,10,3,-10,3,40,4,60,4,40,4,45,4,100,1,-120,1,55,4,65,4,70,4,50,4,-205,4,120,1,-140,1,80,2,110,2,60,4,-260,1,100,2,55,4,65,4,110,1,80,4,-220,1,90,2,40,4,-1370,2,90,1,80,4,-150,1,40,4,-80,1,120,2,130,2,65,4,110,1,-210,1,-245,4,110,2,90,2,100,2,120,2,-1630,2,55,3,30,3,60,4,-10,3,-20,1,110,2,-130,1,140,2,65,4,130,2,75,4,100,2,60,4,110,2,65,4,120,2,-250,4,120,2,85,4,140,2,45,4,110,2,130,2,Wood
Subj_426,50,3,50,4,60,3,100,1,100,2,-10,3,80,2,110,2,40,4,120,1,55,3,120,2,-70,1,5,3,45,4,45,4,90,2,45,3,90,1,55,4,0,3,100,2,90,2,60,4,-190,1,45,3,120,2,40,4,-1140,2,10,3,80,2,110,2,100,1,-120,1,-10,3,55,3,100,2,90,2,55,4,50,4,30,3,-10,3,-1370,2,-190,4,55,4,40,4,120,1,-140,1,120,2,45,3,130,2,110,2,60,4,45,3,90,2,-260,1,110,1,-220,1,40,3,100,2,25,3,-15,3,40,4,120,2,70,3,-1630,2,90,1,110,2,-10,3,140,2,-150,1,45,4,60,3,130,2,40,3,55,3,-80,1,100,2,110,2,120,2,110,1,30,3,-210,1,120,2,55,4,65,4,70,4,15,3,140,2,110,2,130,2,-20,1,-1860,2,50,4,10,3,120,2,110,2,-205,4,55,3,-130,1,Wood
Subj_427,100,1,100,2,50,3,50,4,40,4,120,1,80,2,45,4,60,3,-70,1,45,4,-10,3,90,1,110,2,55,3,55,4,120,2,5,3,60,4,-190,1,100,1,45,3,90,2,40,4,100,2,-120,1,0,3,55,4,90,2,45,3,120,2,120,1,10,3,50,4,-1140,2,-10,3,-140,1,-190,4,55,4,55,3,80,2,110,2,-260,1,40,4,30,3,-10,3,60,4,45,3,110,1,45,3,100,2,40,4,45,4,90,2,-220,1,90,1,-1370,2,40,3,55,4,120,2,130,2,110,2,-150,1,-80,1,25,3,65,4,90,2,-15,3,70,4,110,1,-210,1,100,2,-20,1,50,4,-205,4,60,4,55,4,65,4,70,3,120,2,-130,1,80,4,-10,3,40,4,80,4,40,4,60,3,100,1,-130,1,40,3,65,4,55,3,-245,4,-1630,2,30,3,15,3,-160,1,110,2,140,2,130,2,Wood
Subj_428,100,1,100,2,120,1,50,4,80,2,50,3,-70,1,40,4,110,2,60,3,45,4,90,1,120,2,-10,3,45,4,90,2,55,3,-190,1,55,4,100,2,5,3,90,2,45,3,60,4,0,3,120,2,40,4,45,3,100,1,-1140,2,10,3,55,4,80,2,-10,3,50,4,-120,1,110,2,55,3,-190,4,100,2,30,3,55,4,90,2,-10,3,40,4,120,1,45,3,-1370,2,60,4,45,3,120,2,40,3,40,4,130,2,25,3,-140,1,110,2,-15,3,70,3,45,4,90,2,-10,3,55,4,60,3,100,2,65,4,40,3,120,2,70,4,55,3,-1630,2,30,3,50,4,110,2,15,3,-205,4,-260,1,140,2,10,3,60,4,130,2,55,3,55,4,40,3,100,2,-35,3,30,3,110,2,110,1,120,2,40,3,65,4,120,2,75,3,80,4,30,3,140,2,35,3,110,2,40,4,Wood
Subj_429,50,4,100,1,50,3,100,2,80,2,120,1,60,3,40,4,-70,1,-10,3,45,4,110,2,120,2,90,2,45,4,100,2,55,4,90,2,60,4,120,2,40,4,-1140,2,55,4,90,1,55,3,-190,1,50,4,80,2,-190,4,5,3,110,2,100,2,55,4,90,2,40,4,-1370,2,45,3,100,1,60,4,-120,1,120,2,130,2,110,2,90,2,100,2,120,2,-1630,2,40,4,0,3,120,1,-140,1,110,2,45,3,45,4,140,2,130,2,100,2,55,4,110,2,65,4,120,2,70,4,120,2,50,4,140,2,-205,4,110,2,130,2,-1860,2,-260,1,60,4,110,1,120,2,10,3,55,4,110,2,-220,1,65,4,-10,3,80,4,40,4,80,4,40,4,65,4,-245,4,130,2,150,2,55,3,90,1,60,4,110,2,-150,1,30,3,65,4,75,4,60,4,65,4,-250,4,-10,3,150,2,Wood
Subj_430,100,1,120,1,-70,1,90,1,-190,1,50,4,40,4,45,4,50,3,60,3,-10,3,100,2,80,2,110,2,120,2,90,2,100,2,90,2,120,2,-1140,2,80,2,110,2,100,2,90,2,55,3,5,3,45,4,55,4,60,4,40,4,-1370,2,55,4,50,4,-190,4,100,1,-120,1,120,1,-140,1,45,3,0,3,120,2,130,2,110,2,90,2,100,2,55,4,40,4,60,4,40,4,45,3,10,3,45,4,55,4,65,4,70,4,50,4,-205,4,-260,1,60,4,-10,3,55,4,65,4,80,4,40,4,55,3,30,3,80,4,40,4,65,4,-245,4,-10,3,45,3,45,3,120,2,-1630,2,40,3,60,4,65,4,75,4,60,4,65,4,-250,4,25,3,110,1,-220,1,90,1,-150,1,-80,1,85,4,45,4,55,4,70,4,-15,3,55,4,70,4,80,4,110,2,140,2,130,2,100,2,Wood
Subj_431,50,4,40,4,45,4,50,3,60,3,100,2,80,2,100,1,120,1,110,2,120,2,-70,1,90,2,100,2,90,2,-10,3,55,3,5,3,120,2,-1140,2,90,1,-190,1,45,4,55,4,60,4,40,4,55,4,45,3,0,3,50,4,-190,4,100,1,-120,1,120,1,-140,1,80,2,110,2,100,2,90,2,45,3,10,3,55,4,40,4,60,4,-260,1,110,1,-220,1,90,1,-150,1,-1370,2,120,2,130,2,110,2,90,2,100,2,120,2,-10,3,55,3,30,3,-10,3,45,3,45,3,40,4,45,4,55,4,65,4,70,4,50,4,-80,1,110,1,-210,1,-20,1,-130,1,-205,4,60,4,55,4,65,4,80,4,40,4,80,4,40,4,65,4,40,3,25,3,-15,3,70,3,-10,3,60,3,40,3,55,3,30,3,15,3,10,3,55,3,40,3,-35,3,30,3,40,3,-245,4,60,4,Wood
Subj_432,50,3,60,3,-10,3,55,3,100,2,80,2,110,2,50,4,40,4,100,1,120,1,-70,1,90,1,-190,1,100,1,-120,1,120,1,-140,1,120,2,90,2,100,2,5,3,45,4,45,4,55,4,45,3,90,2,-260,1,120,2,-1140,2,0,3,45,3,10,3,-10,3,60,4,40,4,55,3,80,2,110,2,100,2,110,1,-220,1,90,2,-1370,2,30,3,55,4,50,4,-190,4,120,2,130,2,110,2,90,1,-150,1,-10,3,90,2,100,2,120,2,-80,1,110,1,-210,1,-20,1,-1630,2,45,3,45,3,55,4,-130,1,100,1,-130,1,40,3,25,3,40,4,60,4,-15,3,110,2,140,2,-160,1,130,2,70,3,40,4,110,1,100,2,110,2,-10,3,45,4,-240,1,120,2,120,2,100,1,-80,1,140,2,110,2,60,3,55,4,40,3,130,2,-120,1,65,4,70,4,55,3,30,3,Wood
Subj_433,50,3,100,1,50,4,60,3,100,2,-10,3,40,4,120,1,80,2,45,4,-70,1,110,2,90,1,55,3,-190,1,120,2,5,3,90,2,100,2,90,2,100,1,45,3,120,2,-1140,2,45,4,-120,1,80,2,110,2,0,3,100,2,55,4,120,1,-140,1,90,2,45,3,-260,1,60,4,-1370,2,110,1,-220,1,10,3,120,2,40,4,90,1,-150,1,130,2,-10,3,55,4,-80,1,110,2,55,3,90,2,100,2,50,4,110,1,120,2,30,3,-210,1,-190,4,-10,3,-20,1,45,3,-1630,2,-130,1,45,3,110,2,100,1,55,4,140,2,40,3,-130,1,130,2,40,4,-160,1,100,2,25,3,110,1,60,4,-240,1,-15,3,110,2,70,3,120,2,-10,3,120,2,100,1,40,4,-80,1,60,3,140,2,40,3,110,2,55,3,45,4,-120,1,130,2,30,3,55,4,65,4,70,4,Wood
Subj_434,50,4,100,2,80,2,110,2,50,3,100,1,40,4,120,1,60,3,120,2,-70,1,90,1,45,4,90,2,-10,3,100,2,55,3,45,4,-190,1,90,2,5,3,55,4,100,1,120,2,60,4,-120,1,-1140,2,45,3,120,1,40,4,80,2,110,2,-140,1,100,2,0,3,55,4,90,2,45,3,-260,1,110,1,-1370,2,120,2,50,4,-220,1,130,2,10,3,-190,4,110,2,90,1,-150,1,90,2,-10,3,-80,1,55,4,100,2,40,4,120,2,110,1,60,4,55,3,-210,1,40,4,30,3,-1630,2,-10,3,-20,1,110,2,45,4,45,3,55,4,-130,1,45,3,140,2,100,1,65,4,130,2,70,4,-130,1,40,3,-160,1,50,4,25,3,100,2,-205,4,110,1,110,2,-15,3,60,4,-240,1,100,1,70,3,120,2,55,4,120,2,-10,3,65,4,-80,1,60,3,140,2,80,4,Wood
Subj_435,100,2,50,3,100,1,80,2,50,4,120,1,110,2,60,3,-70,1,120,2,-10,3,90,2,100,2,55,3,40,4,90,1,90,2,5,3,120,2,45,3,-190,1,45,4,-1140,2,80,2,0,3,100,1,110,2,45,3,100,2,90,2,-120,1,-1370,2,120,2,120,1,130,2,10,3,-140,1,-260,1,110,2,110,1,-220,1,90,2,90,1,-150,1,100,2,120,2,-1630,2,110,2,-80,1,140,2,130,2,100,2,110,2,120,2,120,2,110,1,140,2,110,2,130,2,-210,1,-1860,2,45,4,-10,3,120,2,110,2,130,2,-20,1,150,2,110,2,150,2,120,2,140,2,140,2,150,2,130,2,120,2,140,2,-2090,2,55,4,55,3,120,2,160,2,130,2,150,2,150,2,160,2,140,2,130,2,150,2,170,2,130,2,-2330,2,140,2,160,2,-130,1,100,1,-130,1,-160,1,60,4,40,4,Wood
Subj_436,50,3,60,3,-10,3,55,3,5,3,45,3,0,3,45,3,10,3,-10,3,55,3,30,3,-10,3,45,3,45,3,40,3,25,3,-15,3,70,3,-10,3,60,3,100,2,80,2,110,2,120,2,90,2,100,2,90,2,120,2,-1140,2,80,2,110,2,100,2,90,2,-1370,2,120,2,130,2,110,2,90,2,100,2,120,2,-1630,2,110,2,140,2,130,2,100,2,110,2,120,2,120,2,140,2,100,1,120,1,-70,1,90,1,-190,1,100,1,-120,1,120,1,-140,1,50,4,40,4,45,4,45,4,55,4,60,4,40,4,55,4,50,4,-190,4,55,4,40,4,60,4,40,4,40,3,55,3,30,3,15,3,10,3,55,3,40,3,-35,3,30,3,45,4,55,4,65,4,70,4,50,4,-205,4,60,4,55,4,110,2,130,2,-1860,2,-260,1,65,4,80,4,40,4,80,4,40,4,65,4,Wood
